visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501589595,1501589595,1,Affiliates,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501631299,1501631299,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501628731,1501628731,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501593849,1501593849,1,Referral,Chrome,Macintosh,desktop,Europe,Eastern Europe,Poland,
1501635523,1501635523,1,Affiliates,Chrome,Windows,desktop,Americas,South America,Brazil,
1501627049,1501627049,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501612615,1501612615,1,Organic Search,Firefox,Windows,desktop,Americas,Central America,Mexico,
1501653080,1501653080,1,Referral,Chrome,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501638416,1501638416,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501655555,1501655555,23,Direct,Chrome,Windows,desktop,Europe,Southern Europe,Spain,
1501594167,1501594167,1,Direct,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501600813,1501600813,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602113,1501602113,1,Organic Search,Firefox,Windows,desktop,Europe,Southern Europe,Spain,
1501588687,1501588687,1,Affiliates,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501582422,1501582422,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Netherlands,
1501624776,1501624776,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602677,1501602677,1,Affiliates,Chrome,Windows,desktop,Americas,South America,Bolivia,
1501621937,1501621937,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501652522,1501652522,1,Direct,Chrome,Windows,desktop,Asia,Eastern Asia,Japan,
1501607941,1501607941,8,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627580,1501627580,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501624273,1501624273,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501620600,1501620600,1,Direct,Firefox,Windows,desktop,Europe,Eastern Europe,Russia,
1501612724,1501612724,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596357,1501596357,1,Referral,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501572662,1501572662,1,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501633789,1501633789,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501638397,1501638397,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501638632,1501638632,1,Direct,Internet Explorer,Windows,desktop,Europe,Western Europe,Netherlands,
1501615994,1501615994,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501656170,1501656170,1,Direct,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501571651,1501571651,22,Direct,Chrome,Windows,desktop,Europe,Southern Europe,Spain,
1501637464,1501637464,2,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501656633,1501656633,1,Affiliates,Firefox,Windows,desktop,Americas,Northern America,United States,
1501656848,1501656848,5,Organic Search,Chrome,Macintosh,desktop,Europe,Western Europe,Switzerland,
1501632947,1501632947,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501589444,1501589444,1,Affiliates,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501654572,1501654572,1,Affiliates,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501624621,1501624621,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501621756,1501621756,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501625954,1501625954,1,Referral,Chrome,Windows,desktop,Americas,South America,Brazil,
1501639128,1501639128,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627423,1501627423,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501588961,1501588961,1,Affiliates,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501588902,1501588902,22,Affiliates,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501580328,1501580328,2,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Hong Kong,
1501615785,1501615785,1,Affiliates,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501623112,1501623112,1,Affiliates,Chrome,Windows,desktop,Americas,Northern America,United States,
1501607223,1501607223,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501634686,1501634686,1,Referral,Firefox,Macintosh,desktop,Americas,Northern America,United States,
1501640116,1501640116,1,Affiliates,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501655863,1501655863,4,Referral,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501656924,1501656924,1,Referral,Chrome,Windows,desktop,Asia,Southeast Asia,Thailand,
1501624186,1501624186,1,Direct,Firefox,Windows,desktop,Europe,Eastern Europe,Russia,
1501647732,1501647732,5,Referral,Chrome,Macintosh,desktop,Asia,Western Asia,Qatar,
1501586771,1501586771,1,Direct,Safari,Macintosh,desktop,Europe,Western Europe,Netherlands,
1501626438,1501626438,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610043,1501610043,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501653207,1501653207,1,Organic Search,Chrome,Windows,desktop,Asia,Southeast Asia,Philippines,
1501631360,1501631360,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501648138,1501648138,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501599781,1501599781,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501578373,1501578373,1,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,Australia,
1501641250,1501641250,2,Referral,Chrome,Macintosh,desktop,Asia,Southeast Asia,Thailand,
1501594371,1501594371,4,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501645694,1501645694,5,Referral,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501610006,1501610006,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501580936,1501580936,6,Paid Search,Chrome,Windows,desktop,Asia,Eastern Asia,China,
1501590936,1501590936,2,Affiliates,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501603079,1501603079,1,Referral,Firefox,Windows,desktop,Americas,Northern America,United States,
1501607957,1501607957,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501585961,1501585961,1,Direct,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501586046,1501586046,2,Referral,Chrome,Macintosh,desktop,Europe,Northern Europe,Ireland,
1501643873,1501643873,1,Affiliates,Edge,Windows,desktop,Americas,Northern America,United States,
1501613552,1501613552,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501599415,1501599415,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501624926,1501624926,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501628893,1501628893,3,Organic Search,Chrome,Linux,desktop,Americas,Northern America,United States,
1501657161,1501657161,1,Affiliates,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501588097,1501588097,3,Referral,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501625881,1501625881,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609515,1501609515,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501610705,1501610705,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501624141,1501624141,6,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501594952,1501594952,1,Referral,Chrome,Windows,desktop,Europe,Eastern Europe,Ukraine,
1501601946,1501601946,1,Affiliates,Chrome,Macintosh,desktop,Europe,Western Europe,Austria,
1501573764,1501573764,3,Affiliates,Chrome,Macintosh,desktop,Europe,Western Europe,Germany,
1501612869,1501612869,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609621,1501609621,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501637618,1501637618,2,Direct,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501623152,1501623152,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609875,1501609875,1,Direct,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501615566,1501615572,1,Direct,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501616626,1501616626,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501608204,1501608204,1,Referral,Chrome,Macintosh,desktop,Asia,Southeast Asia,Thailand,
1501583540,1501583540,1,Direct,Internet Explorer,Windows,desktop,Asia,Eastern Asia,Japan,
1501584269,1501584269,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501625984,1501625984,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501627907,1501627907,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596248,1501596248,2,Referral,Chrome,Macintosh,desktop,Europe,Eastern Europe,Poland,
1501655532,1501655532,1,Organic Search,Firefox,Windows,desktop,Americas,Northern America,United States,
1501596779,1501596779,2,Affiliates,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501610670,1501610670,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501622374,1501622374,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501656678,1501656678,2,Direct,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501614735,1501614735,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501614637,1501614637,3,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501627441,1501627441,2,Affiliates,Chrome,Windows,desktop,Americas,Central America,Mexico,
1501595546,1501595546,3,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501636966,1501636966,12,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501608952,1501608955,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501643461,1501643461,1,Direct,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501579153,1501579153,2,Direct,Firefox,Windows,desktop,Europe,Western Europe,Germany,
1501599256,1501599256,2,Organic Search,Chrome,Macintosh,desktop,Asia,Southeast Asia,Singapore,
1501633505,1501633505,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501615928,1501615928,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501595991,1501595991,1,Referral,Chrome,Windows,desktop,Americas,South America,Brazil,
1501649880,1501649880,5,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501631420,1501631420,1,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501646973,1501646973,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620653,1501620653,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501595950,1501595950,1,Direct,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501612818,1501612818,1,Affiliates,Chrome,Windows,desktop,Americas,Central America,Mexico,
1501651451,1501651451,1,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Japan,
1501597697,1501597697,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501646995,1501646995,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501621545,1501621545,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501645475,1501645475,2,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501589757,1501589757,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501588034,1501588034,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501609974,1501609974,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501592780,1501592780,1,Affiliates,Firefox,Windows,desktop,Europe,Eastern Europe,Russia,
1501603181,1501603181,1,Affiliates,Chrome,Windows,desktop,Europe,Southern Europe,Italy,
1501626377,1501626377,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501623527,1501623527,1,Direct,Firefox,Windows,desktop,Europe,Eastern Europe,Russia,
1501605908,1501605908,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501571347,1501571347,2,Referral,Safari,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501630607,1501630607,3,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501593828,1501593828,2,Referral,Chrome,Macintosh,desktop,Europe,Northern Europe,Sweden,
1501584179,1501584179,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501581346,1501581346,2,Direct,Chrome,Macintosh,desktop,Asia,Eastern Asia,China,
1501627765,1501627765,1,Affiliates,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501622872,1501622872,1,Direct,Firefox,Windows,desktop,Europe,Eastern Europe,Russia,
1501655766,1501655766,2,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501611480,1501611480,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610886,1501610886,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501578233,1501578233,2,Affiliates,Chrome,Windows,desktop,Asia,Southeast Asia,Singapore,
1501590147,1501590147,1,Social,Chrome,Windows,desktop,Asia,Western Asia,United Arab Emirates,
1501655923,1501655923,1,Social,Chrome,Macintosh,desktop,Europe,Western Europe,Germany,
1501640054,1501640054,2,Social,Chrome,Macintosh,desktop,Asia,Southeast Asia,Malaysia,
1501596419,1501596419,2,Social,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501591307,1501591307,1,Social,Chrome,Macintosh,desktop,Europe,Western Europe,Germany,
1501616949,1501616949,153,Social,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501649584,1501649584,3,Social,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501579329,1501579329,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Ukraine,
1501585058,1501585058,2,Social,Opera,Windows,desktop,Europe,Eastern Europe,Ukraine,
1501606681,1501606681,2,Referral,Chrome,Macintosh,desktop,Europe,Eastern Europe,Russia,
1501631472,1501631472,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501623760,1501623760,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501618767,1501618767,2,Referral,Chrome,Windows,desktop,Americas,Central America,Mexico,
1501602767,1501602767,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501635846,1501635846,1,Paid Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501585637,1501585637,1,Paid Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501595841,1501595841,10,Direct,Safari,iOS,tablet,Americas,Northern America,Canada,
1501632167,1501632167,1,Organic Search,Safari,Windows Phone,mobile,Americas,Northern America,United States,
1501594457,1501594457,1,Organic Search,Safari,iOS,mobile,Asia,Eastern Asia,Japan,
1501656203,1501656203,1,Organic Search,Safari,iOS,mobile,Asia,Western Asia,Turkey,
1501654108,1501654108,1,Organic Search,Chrome,Android,mobile,Oceania,Australasia,Australia,
1501637115,1501637115,1,Organic Search,Chrome,iOS,mobile,Americas,South America,Brazil,
1501608988,1501608988,2,Organic Search,Chrome,Android,mobile,Europe,Western Europe,France,
1501578675,1501578675,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Germany,
1501616158,1501616158,1,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501598371,1501598371,1,Organic Search,Chrome,iOS,tablet,Europe,Western Europe,Netherlands,
1501615809,1501615809,1,Direct,Chrome,Android,mobile,Europe,Western Europe,Germany,
